,predictions,target
0,0.0,0
1,1.0,1
2,0.0,0
3,0.0,1
4,0.0,0
5,1.0,1
6,0.0,0
7,0.0,1
8,0.0,0
9,0.0,1
10,0.0,0
11,1.0,1
12,0.0,0
13,1.0,0
14,0.0,0
15,0.0,1
16,1.0,1
17,0.0,0
18,1.0,1
19,0.0,1
20,0.0,0
21,1.0,1
22,1.0,1
23,0.0,0
24,1.0,1
25,0.0,0
26,1.0,1
27,0.0,1
28,0.0,0
29,1.0,1
30,1.0,1
31,0.0,0
32,1.0,1
33,0.0,0
34,0.0,0
35,0.0,1
36,0.0,0
37,0.0,1
38,0.0,0
39,1.0,1
40,1.0,1
41,0.0,0
42,0.0,0
43,1.0,0
44,1.0,1
45,1.0,1
46,0.0,0
47,0.0,1
48,0.0,0
49,1.0,1
50,0.0,0
51,1.0,1
52,0.0,0
53,1.0,1
54,1.0,1
55,1.0,1
56,1.0,1
57,1.0,1
58,0.0,0
59,0.0,1
60,1.0,1
61,0.0,0
62,1.0,1
63,0.0,0
64,0.0,0
65,1.0,1
66,0.0,1
67,1.0,1
68,1.0,1
69,1.0,1
70,1.0,1
71,1.0,1
72,1.0,0
73,1.0,1
74,1.0,1
75,1.0,1
76,0.0,1
77,0.0,0
78,0.0,0
79,1.0,1
80,1.0,1
81,1.0,1
82,0.0,0
83,0.0,0
84,1.0,1
85,1.0,0
86,1.0,1
87,1.0,1
88,0.0,1
89,0.0,0
90,0.0,1
91,0.0,1
92,1.0,1
93,1.0,1
94,0.0,0
95,0.0,1
96,0.0,1
97,1.0,1
98,0.0,0
99,0.0,0
100,0.0,1
101,0.0,0
102,1.0,1
103,1.0,1
104,0.0,0
105,1.0,1
106,1.0,1
107,0.0,1
108,0.0,0
109,0.0,1
110,1.0,1
111,1.0,1
112,0.0,1
113,1.0,1
114,0.0,0
115,0.0,1
116,0.0,0
117,1.0,1
118,1.0,1
119,1.0,1
120,1.0,1
121,0.0,1
122,0.0,1
123,0.0,1
124,1.0,1
125,0.0,0
126,0.0,0
127,1.0,1
128,0.0,0
129,1.0,1
130,0.0,0
131,1.0,1
132,0.0,1
133,1.0,1
134,0.0,0
135,1.0,1
136,1.0,1
137,0.0,0
138,0.0,1
139,0.0,0
140,0.0,0
141,0.0,1
142,1.0,1
143,0.0,0
144,0.0,0
145,1.0,1
146,1.0,1
147,0.0,1
148,0.0,0
149,0.0,0
150,1.0,1
151,1.0,0
152,0.0,1
153,1.0,1
154,0.0,1
155,0.0,0
156,0.0,0
157,1.0,1
158,0.0,0
159,1.0,1
160,1.0,1
161,1.0,1
162,0.0,0
163,0.0,0
164,0.0,0
165,1.0,1
166,1.0,0
167,0.0,0
168,1.0,1
169,1.0,1
170,0.0,0
171,0.0,0
172,1.0,1
173,0.0,1
174,0.0,0
175,1.0,1
176,0.0,0
177,0.0,1
178,1.0,1
179,1.0,1
180,0.0,0
181,0.0,1
182,0.0,1
183,0.0,1
184,0.0,0
185,1.0,1
186,0.0,1
187,0.0,0
188,1.0,0
189,1.0,1
190,0.0,0
191,0.0,0
192,0.0,1
193,1.0,1
194,1.0,1
195,1.0,1
196,0.0,0
197,1.0,1
198,1.0,0
199,0.0,0
200,1.0,1
201,0.0,0
202,1.0,0
203,1.0,1
204,1.0,1
205,0.0,1
206,0.0,0
207,1.0,1
208,1.0,1
209,1.0,1
210,0.0,0
211,0.0,0
212,1.0,1
213,0.0,0
214,0.0,0
215,1.0,1
216,0.0,0
217,0.0,0
218,1.0,1
219,1.0,1
220,0.0,0
221,0.0,0
222,0.0,0
223,1.0,0
224,0.0,0
225,0.0,0
226,0.0,0
227,1.0,1
228,1.0,1
229,0.0,0
230,1.0,1
231,1.0,0
232,0.0,0
233,1.0,1
234,0.0,0
235,1.0,1
236,0.0,1
237,1.0,1
238,0.0,0
239,1.0,1
240,1.0,1
241,0.0,0
242,1.0,0
243,0.0,1
244,0.0,1
245,1.0,1
246,0.0,1
247,1.0,0
248,0.0,0
249,1.0,1
250,1.0,0
251,1.0,0
252,1.0,1
253,0.0,0
254,1.0,0
255,1.0,1
256,1.0,0
257,0.0,0
258,0.0,0
259,0.0,1
260,1.0,1
261,1.0,0
262,1.0,1
263,1.0,0
264,1.0,1
265,1.0,1
266,0.0,0
267,1.0,0
268,1.0,0
269,1.0,1
270,0.0,0
271,0.0,1
272,0.0,0
273,1.0,0
274,1.0,0
275,0.0,1
276,0.0,1
277,1.0,1
278,0.0,1
279,1.0,1
280,0.0,0
281,0.0,0
282,1.0,1
283,1.0,1
284,1.0,0
285,0.0,0
286,0.0,1
287,1.0,1
288,0.0,1
289,1.0,0
290,0.0,0
291,1.0,1
292,1.0,1
293,1.0,0
294,0.0,0
295,0.0,1
296,1.0,0
297,0.0,0
298,0.0,0
299,1.0,1
300,1.0,0
301,1.0,1
302,1.0,0
303,1.0,0
304,1.0,1
305,1.0,1
306,1.0,0
307,0.0,0
308,0.0,0
309,1.0,1
310,1.0,1
311,1.0,0
312,1.0,0
313,0.0,0
314,1.0,0
315,0.0,0
316,0.0,1
317,1.0,0
318,1.0,0
319,1.0,1
320,1.0,0
321,1.0,0
322,1.0,0
323,0.0,1
324,1.0,0
325,1.0,1
326,1.0,0
327,1.0,0
328,0.0,1
329,0.0,1
330,0.0,1
331,1.0,1
332,1.0,1
333,1.0,0
334,1.0,1
335,0.0,1
336,1.0,0
337,0.0,1
338,1.0,0
339,1.0,1
340,1.0,0
341,0.0,1
342,1.0,0
343,1.0,0
344,1.0,1
345,0.0,1
346,1.0,0
347,0.0,0
348,0.0,1
349,1.0,0
350,0.0,0
351,0.0,0
352,1.0,1
353,1.0,1
354,0.0,1
355,1.0,1
356,1.0,1
357,1.0,0
358,0.0,0
359,1.0,0
360,1.0,0
361,1.0,0
362,1.0,1
363,1.0,1
364,0.0,1
365,1.0,0
366,0.0,0
367,1.0,1
368,0.0,1
369,1.0,0
370,1.0,0
371,1.0,0
372,0.0,1
373,1.0,0
374,0.0,1
375,0.0,1
376,1.0,0
377,0.0,1
378,1.0,1
379,0.0,0
380,1.0,0
381,1.0,0
382,1.0,0
383,1.0,1
384,1.0,0
385,1.0,0
386,1.0,1
387,1.0,0
388,0.0,0
389,0.0,0
390,1.0,0
391,1.0,1
392,1.0,0
393,0.0,1
394,0.0,1
395,1.0,1
396,1.0,1
397,1.0,0
398,0.0,0
399,0.0,1
400,1.0,1
401,0.0,1
402,1.0,0
403,1.0,0
404,0.0,1
405,1.0,1
406,0.0,1
407,0.0,0
408,1.0,1
409,1.0,0
410,1.0,0
411,1.0,1
412,1.0,0
413,1.0,0
414,1.0,0
415,1.0,1
416,1.0,0
417,1.0,1
418,0.0,1
419,1.0,0
420,1.0,1
421,1.0,1
422,1.0,1
423,0.0,1
424,1.0,0
425,1.0,1
426,0.0,1
427,0.0,1
428,1.0,1
429,1.0,0
430,1.0,1
431,0.0,1
432,1.0,0
433,1.0,1
434,1.0,0
435,1.0,0
436,0.0,1
437,0.0,1
438,1.0,0
439,1.0,1
440,1.0,1
441,1.0,0
442,0.0,0
443,1.0,0
444,0.0,1
445,1.0,0
446,0.0,0
447,1.0,1
448,0.0,1
449,0.0,1
450,0.0,0
451,1.0,1
452,1.0,1
453,1.0,1
454,1.0,1
455,0.0,0
456,1.0,0
457,1.0,1
458,0.0,1
459,0.0,1
460,0.0,0
461,1.0,0
462,1.0,0
463,0.0,1
464,1.0,1
465,1.0,0
466,1.0,1
467,1.0,1
468,0.0,0
469,1.0,0
470,1.0,0
471,0.0,1
472,1.0,1
473,0.0,1
474,0.0,0
475,1.0,0
476,0.0,1
477,1.0,1
478,0.0,1
479,1.0,1
480,0.0,1
481,1.0,0
482,0.0,1
483,0.0,0
484,0.0,1
485,1.0,0
486,1.0,1
487,1.0,0
488,1.0,0
489,1.0,0
490,1.0,1
491,0.0,0
492,0.0,1
493,1.0,1
494,1.0,1
495,1.0,0
496,1.0,1
497,0.0,1
498,1.0,0
499,1.0,1
500,1.0,1
501,1.0,0
502,1.0,0
503,0.0,0
504,0.0,0
505,1.0,1
506,0.0,1
507,1.0,1
508,1.0,0
509,1.0,0
510,1.0,0
511,1.0,1
512,0.0,0
513,1.0,1
514,0.0,0
515,1.0,1
516,1.0,1
517,1.0,1
518,1.0,0
519,1.0,0
520,1.0,1
521,0.0,0
